,cluster 0,cluster 1,cluster 2,cluster 3
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,-1.0842021724855044e-19,1.1764705882353049e-05,2.710505431213761e-20,0.0014761904761904766
4,0.002192660550458709,0.013282352941176467,0.0007209302325581306,0.03997619047619048
5,0.012678899082568796,0.08738823529411766,0.011612403100775187,0.13504761904761903
6,0.03769724770642209,0.2560470588235294,0.08354263565891473,0.29054761904761905
7,0.08905504587155966,0.4326941176470588,0.2585968992248062,0.4395
8,0.15456880733944958,0.5712705882352942,0.43366666666666664,0.5612619047619047
9,0.20290825688073394,0.6640705882352941,0.5576356589147287,0.6427142857142857
10,0.23209174311926595,0.7064941176470588,0.6257906976744185,0.681952380952381
11,0.2302752293577982,0.7027294117647058,0.6313178294573644,0.6737857142857143
12,0.20132110091743133,0.653576470588235,0.5703023255813954,0.6246428571428572
13,0.15577064220183484,0.5601176470588236,0.44921705426356584,0.5402619047619048
14,0.09385321100917429,0.43200000000000005,0.28128682170542635,0.4297857142857143
15,0.04103669724770635,0.2764,0.10482170542635658,0.29642857142857143
16,0.015633027522935813,0.1179764705882353,0.016899224806201575,0.16278571428571426
17,0.0033486238532110055,0.021623529411764705,0.0012403100775193725,0.05209523809523809
18,4.58715596330277e-05,0.00039999999999999953,7.589415207398531e-19,0.007023809523809524
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
