,cluster 0,cluster 1,cluster 2,cluster 3
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0030642201834862356,0.0010348837209302273,0.0003469387755101992,0.02754166666666668
5,0.05277064220183486,0.007197674418604659,0.013193877551020403,0.11313888888888887
6,0.23420183486238533,0.025441860465116345,0.08900000000000001,0.2779722222222222
7,0.43122018348623853,0.08639534883720923,0.2870408163265306,0.43495833333333334
8,0.5920642201834863,0.16219767441860466,0.47233673469387755,0.5572638888888889
9,0.6957339449541284,0.2360581395348837,0.5938877551020408,0.6297638888888889
10,0.7452660550458716,0.27829069767441855,0.6504591836734693,0.6606944444444445
11,0.7488440366972476,0.28582558139534897,0.6424081632653061,0.656625
12,0.7040825688073395,0.25175581395348834,0.5774489795918367,0.6156944444444444
13,0.6115045871559632,0.18855813953488365,0.4664081632653061,0.5386805555555556
14,0.46995412844036694,0.11632558139534888,0.30685714285714283,0.42323611111111115
15,0.28178899082568815,0.041162790697674395,0.11817346938775511,0.28754166666666664
16,0.09180733944954128,0.009441860465116275,0.020816326530612238,0.14927777777777776
17,0.00879816513761468,0.0015465116279069699,0.001693877551020401,0.041319444444444436
18,9.174311926605887e-06,-2.168404344971009e-19,-1.0842021724855044e-19,0.001736111111111111
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
